HULK/DR.-ROBERT-BRUC,TTA-82/2
BOOMERANG/FRED-MYERS,TTA-82/2
GEN.-THADDEUS--ROSS,TTA-82/2
RICHARD-MILHO-JONES,TTA-83/2
HULK/DR.-ROBERT-BRUC,TTA-83/2
GEN.-THADDEUS--ROSS,TTA-83/2
BETTY-ROSS-T-BANNER,TTA-83/2
BOOMERANG/FRED-MYERS,TTA-83/2
GLENN-TALBOT,TTA-83/2
RICHARD-MILHO-JONES,TTA-84/2
HULK/DR.-ROBERT-BRUC,TTA-84/2
GLENN-TALBOT,TTA-84/2
GEN.-THADDEUS--ROSS,TTA-84/2
BETTY-ROSS-T-BANNER,TTA-84/2
SUB-MARINER/NAMOR-MA,TTA-84/2
BOOMERANG/FRED-MYERS,TTA-84/2
BETTY-ROSS-T-BANNER,TTA-86/2
RICHARD-MILHO-JONES,TTA-86/2
HULK/DR.-ROBERT-BRUC,TTA-86/2
GEN.-THADDEUS--ROSS,TTA-86/2
GLENN-TALBOT,TTA-86/2
BOOMERANG/FRED-MYERS,TTA-86/2
BOOMERANG/FRED-MYERS,TTA-87/2
GLENN-TALBOT,TTA-87/2
GEN.-THADDEUS--ROSS,TTA-87/2
HULK/DR.-ROBERT-BRUC,TTA-87/2
RICHARD-MILHO-JONES,TTA-87/2
BETTY-ROSS-T-BANNER,TTA-87/2
BETTY-ROSS-T-BANNER,TTA-88/2
BOOMERANG/FRED-MYERS,TTA-88/2
GEN.-THADDEUS--ROSS,TTA-88/2
HULK/DR.-ROBERT-BRUC,TTA-88/2
RICHARD-MILHO-JONES,TTA-88/2
GLENN-TALBOT,TTA-88/2
GEN.-THADDEUS--ROSS,TTA-89/2
BETTY-ROSS-T-BANNER,TTA-89/2
RICHARD-MILHO-JONES,TTA-89/2
GLENN-TALBOT,TTA-89/2
HULK/DR.-ROBERT-BRUC,TTA-89/2
STRANGER,TTA-89/2
GEN.-THADDEUS--ROSS,TTA-92/2
RICHARD-MILHO-JONES,TTA-92/2
GLENN-TALBOT,TTA-92/2
HULK/DR.-ROBERT-BRUC,TTA-92/2
BETTY-ROSS-T-BANNER,TTA-92/2
HULK/DR.-ROBERT-BRUC,TTA-97/2
GLENN-TALBOT,TTA-97/2
RICHARD-MILHO-JONES,TTA-97/2
BETTY-ROSS-T-BANNER,TTA-97/2
GEN.-THADDEUS--ROSS,TTA-97/2
GLENN-TALBOT,TTA-98/2
GEN.-THADDEUS--ROSS,TTA-98/2
HULK/DR.-ROBERT-BRUC,TTA-98/2
BETTY-ROSS-T-BANNER,TTA-98/2
HULK/DR.-ROBERT-BRUC,TTA-99
BETTY-ROSS-T-BANNER,TTA-99
GEN.-THADDEUS--ROSS,TTA-99
GLENN-TALBOT,TTA-99
BETTY-ROSS-T-BANNER,TTA-100
PUPPET-MASTER/PHILLI,TTA-100
HULK/DR.-ROBERT-BRUC,TTA-100
SUB-MARINER/NAMOR-MA,TTA-100
GLENN-TALBOT,TTA-100
GEN.-THADDEUS--ROSS,TTA-100
RICHARD-MILHO-JONES,TTA-100
RICHARD-MILHO-JONES,H2-103
GLENN-TALBOT,H2-103
HULK/DR.-ROBERT-BRUC,H2-103
BETTY-ROSS-T-BANNER,H2-103
GEN.-THADDEUS--ROSS,H2-103
BETTY-ROSS-T-BANNER,H2-104
RHINO,H2-104
HULK/DR.-ROBERT-BRUC,H2-104
GLENN-TALBOT,H2-104
GEN.-THADDEUS--ROSS,H2-104
RICHARD-MILHO-JONES,H2-104
RICHARD-MILHO-JONES,H2-105
BETTY-ROSS-T-BANNER,H2-105
MISSING-LINK,H2-105
GLENN-TALBOT,H2-105
HULK/DR.-ROBERT-BRUC,H2-105
MR.-FANTASTIC/REED-R,H2-105
GEN.-THADDEUS--ROSS,H2-105
MISSING-LINK,H2-106
HULK/DR.-ROBERT-BRUC,H2-106
GABE-JONES,H2-106
GEN.-THADDEUS--ROSS,H2-106
BETTY-ROSS-T-BANNER,H2-106
TIMOTHY-ALOYI-DUGAN,H2-106
GLENN-TALBOT,H2-106
RICHARD-MILHO-JONES,H2-106
COL.-NICHOLAS--FURY,H2-106
RICHARD-MILHO-JONES,H2-111
ZABU,H2-111
KA-ZAR/KEVIN-PLUNDER,H2-111
GEN.-THADDEUS--ROSS,H2-111
BETTY-ROSS-T-BANNER,H2-111
HULK/DR.-ROBERT-BRUC,H2-111
GLENN-TALBOT,H2-111
SANDMAN/WILLIAM-BAKE,H2-113
GEN.-THADDEUS--ROSS,H2-113
BETTY-ROSS-T-BANNER,H2-113
HULK/DR.-ROBERT-BRUC,H2-113
GLENN-TALBOT,H2-114
SANDMAN/WILLIAM-BAKE,H2-114
MANDARIN,H2-114
HULK/DR.-ROBERT-BRUC,H2-114
GEN.-THADDEUS--ROSS,H2-114
BETTY-ROSS-T-BANNER,H2-114
GEN.-THADDEUS--ROSS,H2-115
BETTY-ROSS-T-BANNER,H2-115
LEADER/SAM-STERNS,H2-115
UATU,H2-115
GLENN-TALBOT,H2-115
HULK/DR.-ROBERT-BRUC,H2-115
BETTY-ROSS-T-BANNER,H2-116
GEN.-THADDEUS--ROSS,H2-116
GLENN-TALBOT,H2-116
LEADER/SAM-STERNS,H2-116
HULK/DR.-ROBERT-BRUC,H2-116
HULK/DR.-ROBERT-BRUC,H2-117
BETTY-ROSS-T-BANNER,H2-117
LEADER/SAM-STERNS,H2-117
STALLIOR,H2-120
BETTY-ROSS-T-BANNER,H2-120
HULK/DR.-ROBERT-BRUC,H2-120
GEN.-THADDEUS--ROSS,H2-120
NEBULO,H2-120
GLENN-TALBOT,H2-120
LEONUS/LIONUS-[INHUM,H2-120
TIMBERIUS,H2-120
MAXIMUS-[INHUMAN],H2-120
BETTY-ROSS-T-BANNER,H2-121
HULK/DR.-ROBERT-BRUC,H2-121
GLENN-TALBOT,H2-121
GEN.-THADDEUS--ROSS,H2-121
GLENN-TALBOT,H2-122
CRYSTAL-[INHUMAN],H2-122
THING/BENJAMIN-J.-GR,H2-122
GEN.-THADDEUS--ROSS,H2-122
HULK/DR.-ROBERT-BRUC,H2-122
HUMAN-TORCH/JOHNNY-S,H2-122
MR.-FANTASTIC/REED-R,H2-122
INVISIBLE-WOMAN/SUE,H2-122
BETTY-ROSS-T-BANNER,H2-122
MR.-FANTASTIC/REED-R,H2-123
HULK/DR.-ROBERT-BRUC,H2-123
GEN.-THADDEUS--ROSS,H2-123
BETTY-ROSS-T-BANNER,H2-123
LEADER/SAM-STERNS,H2-123
INVISIBLE-WOMAN/SUE,H2-123
HUMAN-TORCH/JOHNNY-S,H2-123
CRYSTAL-[INHUMAN],H2-123
THING/BENJAMIN-J.-GR,H2-123
GLENN-TALBOT,H2-123
HULK/DR.-ROBERT-BRUC,H2-124
GLENN-TALBOT,H2-124
GEN.-THADDEUS--ROSS,H2-124
BETTY-ROSS-T-BANNER,H2-124
RHINO,H2-124
LEADER/SAM-STERNS,H2-124
HULK/DR.-ROBERT-BRUC,H2-126
GEN.-THADDEUS--ROSS,H2-126
SISTER-BARB-NORRISS,H2-126
GLENN-TALBOT,H2-126
BETTY-ROSS-T-BANNER,H2-126
DR.-STRANGE/STEPHEN,H2-126
DARK-CRAWLER,H2-126
GLENN-TALBOT,H2-128
SCARLET-WITCH/WANDA,H2-128
BLACK-PANTHER/T'CHAL,H2-128
VISION,H2-128
HULK/DR.-ROBERT-BRUC,H2-128
GEN.-THADDEUS--ROSS,H2-128
BETTY-ROSS-T-BANNER,H2-128
QUICKSILVER/PIETRO-M,H2-128
HAWK,H2-128
BETTY-ROSS-T-BANNER,H2-130
HULK/DR.-ROBERT-BRUC,H2-130
GEN.-THADDEUS--ROSS,H2-130
GLENN-TALBOT,H2-130
HULK/DR.-ROBERT-BRUC,H2-131
BETTY-ROSS-T-BANNER,H2-131
IRON-MAN/TONY-STARK,H2-131
GEN.-THADDEUS--ROSS,H2-131
GLENN-TALBOT,H2-131
JIM-WILSON,H2-131
GLENN-TALBOT,H2-132
GEN.-THADDEUS--ROSS,H2-132
BETTY-ROSS-T-BANNER,H2-132
JIM-WILSON,H2-132
HULK/DR.-ROBERT-BRUC,H2-132
BETTY-ROSS-T-BANNER,H2-138
HULK/DR.-ROBERT-BRUC,H2-138
JIM-WILSON,H2-138
GEN.-THADDEUS--ROSS,H2-138
SANDMAN/WILLIAM-BAKE,H2-138
GLENN-TALBOT,H2-138
BETTY-ROSS-T-BANNER,H2-139
JIM-WILSON,H2-139
LEADER/SAM-STERNS,H2-139
GEN.-THADDEUS--ROSS,H2-139
HULK/DR.-ROBERT-BRUC,H2-139
GLENN-TALBOT,H2-139
BETTY-ROSS-T-BANNER,H2-141
GEN.-THADDEUS--ROSS,H2-141
HULK/DR.-ROBERT-BRUC,H2-141
DOC-SAMSON/DR.-LEONA,H2-141
GLENN-TALBOT,H2-141
GEN.-THADDEUS--ROSS,H2-142
BETTY-ROSS-T-BANNER,H2-142
SISTER-BARB-NORRISS,H2-142
GLENN-TALBOT,H2-142
ENCHANTRESS/AMORA/HE,H2-142
HULK/DR.-ROBERT-BRUC,H2-142
BETTY-ROSS-T-BANNER,H2-143
DOC-SAMSON/DR.-LEONA,H2-143
DR.-DOOM/VICTOR-VON,H2-143
GLENN-TALBOT,H2-143
HULK/DR.-ROBERT-BRUC,H2-143
GEN.-THADDEUS--ROSS,H2-143
HULK/DR.-ROBERT-BRUC,H2-144
DOC-SAMSON/DR.-LEONA,H2-144
DR.-DOOM/VICTOR-VON,H2-144
IRON-MAN/TONY-STARK,H2-144
GEN.-THADDEUS--ROSS,H2-144
GLENN-TALBOT,H2-144
BETTY-ROSS-T-BANNER,H2-144
GLENN-TALBOT,H2-145
GEN.-THADDEUS--ROSS,H2-145
BETTY-ROSS-T-BANNER,H2-145
HULK/DR.-ROBERT-BRUC,H2-145
JIM-WILSON,H2-146
DOC-SAMSON/DR.-LEONA,H2-146
HULK/DR.-ROBERT-BRUC,H2-146
LEADER/SAM-STERNS,H2-146
BETTY-ROSS-T-BANNER,H2-146
GEN.-THADDEUS--ROSS,H2-146
GLENN-TALBOT,H2-146
GEN.-THADDEUS--ROSS,H2-147
BETTY-ROSS-T-BANNER,H2-147
GLENN-TALBOT,H2-147
DOC-SAMSON/DR.-LEONA,H2-147
LEADER/SAM-STERNS,H2-147
HULK/DR.-ROBERT-BRUC,H2-147
JARELLA,H2-148
TIMOTHY-ALOYI-DUGAN,H2-148
DR.-PETER-CORBEAU,H2-148
GLENN-TALBOT,H2-148
HULK/DR.-ROBERT-BRUC,H2-148
GEN.-THADDEUS--ROSS,H2-148
BETTY-ROSS-T-BANNER,H2-148
COL.-NICHOLAS--FURY,H2-148
HULK/DR.-ROBERT-BRUC,H2-149
BETTY-ROSS-T-BANNER,H2-149
GEN.-THADDEUS--ROSS,H2-149
GLENN-TALBOT,H2-149
BETTY-ROSS-T-BANNER,H2-150
GEN.-THADDEUS--ROSS,H2-150
HAVOK/ALEX-SUMMERS,H2-150
POLARIS/LORNA-DANE,H2-150
ICEMAN/ROBERT-BOBBY,H2-150
GLENN-TALBOT,H2-150
HULK/DR.-ROBERT-BRUC,H2-150
HULK/DR.-ROBERT-BRUC,H2-151
GLENN-TALBOT,H2-151
GEN.-THADDEUS--ROSS,H2-151
BETTY-ROSS-T-BANNER,H2-151
SHAPER-OF-WORLDS,H2-155
BETTY-ROSS-T-BANNER,H2-155
DR.-DOOM/VICTOR-VON,H2-155
HULK/DR.-ROBERT-BRUC,H2-155
JARELLA,H2-155
GLENN-TALBOT,H2-155
JIM-WILSON,H2-155
GEN.-THADDEUS--ROSS,H2-155
HULK/DR.-ROBERT-BRUC,H2-156
BETTY-ROSS-T-BANNER,H2-156
JARELLA,H2-156
GLENN-TALBOT,H2-156
HULK/DR.-ROBERT-BRUC,H2-157
GLENN-TALBOT,H2-157
RHINO,H2-157
GEN.-THADDEUS--ROSS,H2-157
BETTY-ROSS-T-BANNER,H2-157
LEADER/SAM-STERNS,H2-157
JARELLA,H2-157
WARLOCK-II/ADAM-WARL,H2-158
HIGH-EVOLUTIONARY/HE,H2-158
GLENN-TALBOT,H2-158
BETTY-ROSS-T-BANNER,H2-158
HULK/DR.-ROBERT-BRUC,H2-158
RHINO,H2-158
LEADER/SAM-STERNS,H2-158
GEN.-THADDEUS--ROSS,H2-158
BETTY-ROSS-T-BANNER,H2-162
HULK/DR.-ROBERT-BRUC,H2-162
WENDIGO/PAUL-CARTIER,H2-162
WENDIGO-II/GEORGES-B,H2-162
GLENN-TALBOT,H2-162
GEN.-THADDEUS--ROSS,H2-162
GLENN-TALBOT,H2-163
GEN.-THADDEUS--ROSS,H2-163
GREMLIN,H2-163
BETTY-ROSS-T-BANNER,H2-163
HULK/DR.-ROBERT-BRUC,H2-163
MODOK/GEORGE-TARLETO,H2-169
BI-BEAST,H2-169
HULK/DR.-ROBERT-BRUC,H2-169
GEN.-THADDEUS--ROSS,H2-169
BETTY-ROSS-T-BANNER,H2-169
HULK/DR.-ROBERT-BRUC,H2-170
BETTY-ROSS-T-BANNER,H2-170
LOCKJAW-[INHUMAN],H2-175
QUICKSILVER/PIETRO-M,H2-175
CRYSTAL-[INHUMAN],H2-175
BLACK-BOLT/BLACKANTO,H2-175
TRITON,H2-175
HULK/DR.-ROBERT-BRUC,H2-175
KARNAK-[INHUMAN],H2-175
BETTY-ROSS-T-BANNER,H2-175
GORGON-[INHUMAN],H2-175
HULK/DR.-ROBERT-BRUC,H2-186
BETTY-ROSS-T-BANNER,H2-186
DEVASTATOR/KIROV-PET,H2-186
GEN.-THADDEUS--ROSS,H2-186
GLENN-TALBOT,H2-187
CLAY-QUARTERMAIN,H2-187
GREMLIN,H2-187
BETTY-ROSS-T-BANNER,H2-187
COL.-NICHOLAS--FURY,H2-187
HULK/DR.-ROBERT-BRUC,H2-187
GEN.-THADDEUS--ROSS,H2-187
GEN.-THADDEUS--ROSS,H2-188
CLAY-QUARTERMAIN,H2-188
BETTY-ROSS-T-BANNER,H2-188
GREMLIN,H2-188
COL.-NICHOLAS--FURY,H2-188
GLENN-TALBOT,H2-188
GAFF/SIDNEY-E.-LEVIN,H2-188
HULK/DR.-ROBERT-BRUC,H2-188
SHAPER-OF-WORLDS,H2-190
GEN.-THADDEUS--ROSS,H2-190
HULK/DR.-ROBERT-BRUC,H2-190
GLENN-TALBOT,H2-190
GLORIAN/THOMAS-GIDEO,H2-190
BETTY-ROSS-T-BANNER,H2-190
DOC-SAMSON/DR.-LEONA,H2-192
GEN.-THADDEUS--ROSS,H2-192
BETTY-ROSS-T-BANNER,H2-192
HULK/DR.-ROBERT-BRUC,H2-192
CLAY-QUARTERMAIN,H2-192
GLENN-TALBOT,H2-192
GEN.-THADDEUS--ROSS,H2-193
GLENN-TALBOT,H2-193
CLAY-QUARTERMAIN,H2-193
DOC-SAMSON/DR.-LEONA,H2-193
HULK/DR.-ROBERT-BRUC,H2-193
BETTY-ROSS-T-BANNER,H2-193
CLAY-QUARTERMAIN,H2-197
MAN-THING/THEODORE-T,H2-197
BETTY-ROSS-T-BANNER,H2-197
HULK/DR.-ROBERT-BRUC,H2-197
DOC-SAMSON/DR.-LEONA,H2-197
COLLECTOR/TANELEER-T,H2-197
DOC-SAMSON/DR.-LEONA,H2-198
HULK/DR.-ROBERT-BRUC,H2-198
CLAY-QUARTERMAIN,H2-198
COLLECTOR/TANELEER-T,H2-198
MAN-THING/THEODORE-T,H2-198
BETTY-ROSS-T-BANNER,H2-198
GEN.-THADDEUS--ROSS,H2-198
BETTY-ROSS-T-BANNER,H2-199
GEN.-THADDEUS--ROSS,H2-199
CLAY-QUARTERMAIN,H2-199
GLENN-TALBOT,H2-199
HULK/DR.-ROBERT-BRUC,H2-199
COL.-NICHOLAS--FURY,H2-199
GABE-JONES,H2-199
DOC-SAMSON/DR.-LEONA,H2-199
GEN.-THADDEUS--ROSS,H2-200
HULK/DR.-ROBERT-BRUC,H2-200
BETTY-ROSS-T-BANNER,H2-200
CLAY-QUARTERMAIN,H2-200
GLENN-TALBOT,H2-200
DOC-SAMSON/DR.-LEONA,H2-200
DOC-SAMSON/DR.-LEONA,H2-202
HULK/DR.-ROBERT-BRUC,H2-202
GLENN-TALBOT,H2-202
BETTY-ROSS-T-BANNER,H2-202
JARELLA,H2-202
PSYKLOP,H2-202
BETTY-ROSS-T-BANNER,H2-205
HULK/DR.-ROBERT-BRUC,H2-205
DOC-SAMSON/DR.-LEONA,H2-205
GLENN-TALBOT,H2-205
JARELLA,H2-205
DOC-SAMSON/DR.-LEONA,H2-206
EDWIN--JARVIS,H2-206
BETTY-ROSS-T-BANNER,H2-206
GEN.-THADDEUS--ROSS,H2-206
GLENN-TALBOT,H2-206
CLAY-QUARTERMAIN,H2-206
SISTER-BARB-NORRISS,H2-206
RED-GUARDIAN-III/DR.,H2-206
NIGHTHAWK-II/KYLE-RI,H2-206
HULK/DR.-ROBERT-BRUC,H2-206
DR.-STRANGE/STEPHEN,H2-206
DOC-SAMSON/DR.-LEONA,H2-207
HULK/DR.-ROBERT-BRUC,H2-207
RED-GUARDIAN-III/DR.,H2-207
WONG,H2-207
SISTER-BARB-NORRISS,H2-207
CLAY-QUARTERMAIN,H2-207
NIGHTHAWK-II/KYLE-RI,H2-207
GLENN-TALBOT,H2-207
GEN.-THADDEUS--ROSS,H2-207
DR.-STRANGE/STEPHEN,H2-207
BETTY-ROSS-T-BANNER,H2-207
BETTY-ROSS-T-BANNER,RH2-1
GEN.-THADDEUS--ROSS,RH2-1
GLENN-TALBOT,RH2-1
HULK/DR.-ROBERT-BRUC,RH2-1
BETTY-ROSS-T-BANNER,RH2-3
GEN.-THADDEUS--ROSS,RH2-3
HULK/DR.-ROBERT-BRUC,RH2-3
GLENN-TALBOT,RH2-3
RAVAGE/PROF.-GEOFFRE,RH2-3
INVISIBLE-WOMAN/SUE,RH2-4
DANNY-BENNETT,RH2-4
MITCH-BENNETT,RH2-4
THING/BENJAMIN-J.-GR,RH2-4
GLENN-TALBOT,RH2-4
HULK/DR.-ROBERT-BRUC,RH2-4
MR.-FANTASTIC/REED-R,RH2-4
HUMAN-TORCH/JOHNNY-S,RH2-4
MAJOR-REEVES,RH2-4
GEN.-THADDEUS--ROSS,RH2-4
BETTY-ROSS-T-BANNER,RH2-4
HUMAN-TORCH/JOHNNY-S,RH2-5
HULK/DR.-ROBERT-BRUC,RH2-5
GLENN-TALBOT,RH2-5
BETTY-ROSS-T-BANNER,RH2-5
THING/BENJAMIN-J.-GR,RH2-5
MR.-FANTASTIC/REED-R,RH2-5
ABBY-DAVIS,RH2-5
MAJOR-REEVES,RH2-5
INVISIBLE-WOMAN/SUE,RH2-5
GEN.-THADDEUS--ROSS,RH2-5
APRIL-SOMMERS,H2-210
MAHA-YOGI,H2-210
DR.-DRUID/ANTHONY-LU,H2-210
CLAY-QUARTERMAIN,H2-210
DOC-SAMSON/DR.-LEONA,H2-210
GEN.-THADDEUS--ROSS,H2-210
GLENN-TALBOT,H2-210
BETTY-ROSS-T-BANNER,H2-210
HULK/DR.-ROBERT-BRUC,H2-210
GEN.-THADDEUS--ROSS,H2-211
BETTY-ROSS-T-BANNER,H2-211
MONGU,H2-211
MAHA-YOGI,H2-211
JIM-WILSON,H2-211
DR.-DRUID/ANTHONY-LU,H2-211
HULK/DR.-ROBERT-BRUC,H2-211
GLENN-TALBOT,H2-211
CONSTRICTOR/FRANK-PA,H2-212
APRIL-SOMMERS,H2-212
HULK/DR.-ROBERT-BRUC,H2-212
CLAY-QUARTERMAIN,H2-212
BETTY-ROSS-T-BANNER,H2-212
GAFF/SIDNEY-E.-LEVIN,H2-212
COL.-NICHOLAS--FURY,H2-212
JIM-WILSON,H2-212
GLENN-TALBOT,H2-212
JIM-WILSON,H2-216
BETTY-ROSS-T-BANNER,H2-216
GEN.-THADDEUS--ROSS,H2-216
CLAY-QUARTERMAIN,H2-216
HULK/DR.-ROBERT-BRUC,H2-216
DOC-SAMSON/DR.-LEONA,H2-216
GAFF/SIDNEY-E.-LEVIN,H2-216
BI-BEAST-II,H2-216
LEADER/SAM-STERNS,H2-216
DOC-SAMSON/DR.-LEONA,H2-233
CURTISS-JACKSON,H2-233
FRED-SLOAN,H2-233
JASPER-SITWELL,H2-233
BETTY-ROSS-T-BANNER,H2-233
GLENN-TALBOT,H2-233
TRIXIE-TRISH-STARR,H2-233
HULK/DR.-ROBERT-BRUC,H2-233
QUASAR-III/WENDELL-V,H2-233
CLAY-QUARTERMAIN,H2-233
DOC-SAMSON/DR.-LEONA,H2-234
GLENN-TALBOT,H2-234
CLAY-QUARTERMAIN,H2-234
GEN.-THADDEUS--ROSS,H2-234
TRIXIE-TRISH-STARR,H2-234
QUASAR-III/WENDELL-V,H2-234
CURTISS-JACKSON,H2-234
HULK/DR.-ROBERT-BRUC,H2-234
FRED-SLOAN,H2-234
BETTY-ROSS-T-BANNER,H2-234
DOC-SAMSON/DR.-LEONA,H2-238
TOY,H2-238
LANN,H2-238
GLENN-TALBOT,H2-238
TINKERER,H2-238
PRINCE-REY,H2-238
TYRANNUS,H2-238
GOLDBUG,H2-238
CLAY-QUARTERMAIN,H2-238
GEN.-THADDEUS--ROSS,H2-238
HULK/DR.-ROBERT-BRUC,H2-238
BETTY-ROSS-T-BANNER,H2-238
TRIXIE-TRISH-STARR,H2-240
TYRANNUS,H2-240
PRINCE-REY,H2-240
HULK/DR.-ROBERT-BRUC,H2-240
GOLDBUG,H2-240
LANN,H2-240
CLAY-QUARTERMAIN,H2-240
BETTY-ROSS-T-BANNER,H2-240
FRED-SLOAN,H2-240
BETTY-ROSS-T-BANNER,H2-243
GOLDBUG,H2-243
LUKE/CARL-LUCA-CAGE,H2-243
HULK/DR.-ROBERT-BRUC,H2-243
CLAY-QUARTERMAIN,H2-243
TRIXIE-TRISH-STARR,H2-243
GAMMENON-[CELESTIAL],H2-243
GLENN-TALBOT,H2-243
FRED-SLOAN,H2-243
IRON-FIST/DANIEL-RAN,H2-243
DR.-WILFRED-MAXWELL,H2-243
TYRANNUS,H2-243
GLENN-TALBOT,H2-247
GEN.-THADDEUS--ROSS,H2-247
HULK/DR.-ROBERT-BRUC,H2-247
DOC-SAMSON/DR.-LEONA,H2-247
CAPTAIN-MARVEL/CAPTA,H2-247
BETTY-ROSS-T-BANNER,H2-247
FRED-SLOAN,H2-247
ELYSIUS,H2-247
GARDENER/ORD-ZYONYZ,H2-247
RICHARD-MILHO-JONES,H2-247
DOC-SAMSON/DR.-LEONA,H2-248
FRED-SLOAN,H2-248
GLENN-TALBOT,H2-248
BETTY-ROSS-T-BANNER,H2-248
RICHARD-MILHO-JONES,H2-248
GEN.-THADDEUS--ROSS,H2-248
GARDENER/ORD-ZYONYZ,H2-248
ELYSIUS,H2-248
CAPTAIN-MARVEL/CAPTA,H2-248
HULK/DR.-ROBERT-BRUC,H2-248
DOC-SAMSON/DR.-LEONA,H2-249
RICHARD-MILHO-JONES,H2-249
HULK/DR.-ROBERT-BRUC,H2-249
BLIZZARD/PROF.-GREGO,H2-249
GEN.-THADDEUS--ROSS,H2-249
FRED-SLOAN,H2-249
BETTY-ROSS-T-BANNER,H2-249
WOODGOD,H2-253
GEN.-THADDEUS--ROSS,H2-253
HULK/DR.-ROBERT-BRUC,H2-253
RICHARD-MILHO-JONES,H2-253
FRED-SLOAN,H2-253
BETTY-ROSS-T-BANNER,H2-253
DOC-SAMSON/DR.-LEONA,H2-253
BETTY-ROSS-T-BANNER,M/TIO@-5
PLUTO-[OLYMPIAN],M/TIO@-5
INVISIBLE-WOMAN/SUE,M/TIO@-5
MR.-FANTASTIC/REED-R,M/TIO@-5
HUMAN-TORCH/JOHNNY-S,M/TIO@-5
THING/BENJAMIN-J.-GR,M/TIO@-5
STRANGER,M/TIO@-5
HULK/DR.-ROBERT-BRUC,M/TIO@-5
GEN.-THADDEUS--ROSS,M/TIO@-5
DOC-SAMSON/DR.-LEONA,H2-256
BETTY-ROSS-T-BANNER,H2-256
FRED-SLOAN,H2-256
HULK/DR.-ROBERT-BRUC,H2-256
WOODGOD,H2-256
GEN.-THADDEUS--ROSS,H2-256
RICHARD-MILHO-JONES,H2-256
SABRA/RUTH-BAT-SERAP,H2-256
DR.-WILFRED-MAXWELL,H2-256
GLENN-TALBOT,H2-256
NIGHT-FLYER,H2-264
GEN.-THADDEUS--ROSS,H2-264
RONALD-REAGAN,H2-264
RICHARD-MILHO-JONES,H2-264
HULK/DR.-ROBERT-BRUC,H2-264
BETTY-ROSS-T-BANNER,H2-264
CORRUPTOR/JACKSON-DA,H2-264
HULK/DR.-ROBERT-BRUC,H2-265
CONSTRICTOR/FRANK-PA,H2-265
SHOOTING-STAR,H2-265
RICHARD-MILHO-JONES,H2-265
NIGHT-RIDER-III/HAMI,H2-265
TEXAS-TWISTER/DREW-D,H2-265
CORRUPTOR/JACKSON-DA,H2-265
FIREBIRD/BONITA-JUAR,H2-265
LOBO,H2-265
BETTY-ROSS-T-BANNER,H2-265
BANSHEE-II,H2-265
RED-WOLF-III/WILL-TA,H2-265
HIGH-EVOLUTIONARY/HE,H2-266
RICHARD-MILHO-JONES,H2-266
HULK/DR.-ROBERT-BRUC,H2-266
BETTY-ROSS-T-BANNER,H2-266
BETTY-ROSS-T-BANNER,H2-267
SHAPER-OF-WORLDS,H2-267
GLORIAN/THOMAS-GIDEO,H2-267
RICHARD-MILHO-JONES,H2-267
HULK/DR.-ROBERT-BRUC,H2-267
BETTY-ROSS-T-BANNER,H2-268
RICHARD-MILHO-JONES,H2-268
HULK/DR.-ROBERT-BRUC,H2-268
BEREET,H2-269
HULK/DR.-ROBERT-BRUC,H2-269
QNAX,H2-269
BETTY-ROSS-T-BANNER,H2-269
RICHARD-MILHO-JONES,H2-269
DARK-CRAWLER,H2-269
TORGO,H2-269
KILLER-CLOWN,H2-271
WALRUSS,H2-271
UNCLE-PYKO,H2-271
LYLLA,H2-271
RICHARD-MILHO-JONES,H2-271
BEREET,H2-271
HULK/DR.-ROBERT-BRUC,H2-271
ROCKET-RACCOON,H2-271
JUDSON-JAKES,H2-271
BETTY-ROSS-T-BANNER,H2-271
SASQUATCH/WALTER-LAN,H2-272
HULK/DR.-ROBERT-BRUC,H2-272
RICHARD-MILHO-JONES,H2-272
BETTY-ROSS-T-BANNER,H2-272
BEREET,H2-272
WENDIGO-III/FRANCOIS,H2-272
RICHARD-MILHO-JONES,H2-273
BEREET,H2-273
BETTY-ROSS-T-BANNER,H2-273
SASQUATCH/WALTER-LAN,H2-273
HULK/DR.-ROBERT-BRUC,H2-273
WENDIGO-III/FRANCOIS,H2-273
BEREET,H2-274
RICHARD-MILHO-JONES,H2-274
HULK/DR.-ROBERT-BRUC,H2-274
IRONCLAD,H2-274
BETTY-ROSS-T-BANNER,H2-274
VAPOR,H2-275
IRONCLAD,H2-275
RICHARD-MILHO-JONES,H2-275
BEREET,H2-275
HULK/DR.-ROBERT-BRUC,H2-275
VECTOR,H2-275
X-RAY,H2-275
BETTY-ROSS-T-BANNER,H2-275
RICHARD-MILHO-JONES,H2-276
BEREET,H2-276
IRONCLAD,H2-276
VAPOR,H2-276
HULK/DR.-ROBERT-BRUC,H2-276
VECTOR,H2-276
BETTY-ROSS-T-BANNER,H2-276
X-RAY,H2-276
HULK/DR.-ROBERT-BRUC,H2-314
BETTY-ROSS-T-BANNER,H2-314
DOC-SAMSON/DR.-LEONA,H2-314
DOC-SAMSON/DR.-LEONA,H2-315
HULK/DR.-ROBERT-BRUC,H2-315
CLAY-QUARTERMAIN,H2-315
BETTY-ROSS-T-BANNER,H2-315
SUB-MARINER/NAMOR-MA,H2-316
BETTY-ROSS-T-BANNER,H2-316
WONDER-MAN/SIMON-WIL,H2-316
HERCULES-[GREEK-GOD],H2-316
DOC-SAMSON/DR.-LEONA,H2-316
